"以上","已上, いじょう","以上, 已上, いじょうNoun, used as a suffix, Antonym: 以下・11.  not less than ..., ... and over, ... and above, ... and upwards, ... or more2.  beyond (e.g. one's expectations), more than, further thanMay take 'no'3.  the above, the above-mentioned, the aforementioned, the foregoingConjunction, after a verb4.  since ..., seeing that ..., now that ..., once ...Expression5.  that's all, that is the endSee more >  common ","https://takoboto.jp/?w=1155120"
"急ぐ","いそぐ","急ぐ, いそぐGodan verb, Intransitive, Transitiveto hurry, to rush, to hasten, to make something happen soonerSee more >  common ","https://takoboto.jp/?w=1228650"
"いたす","致す","いたす, 致すGodan verb, Transitive, Humble, Usually in kanato doSee more >  common ","https://takoboto.jp/?w=1421900"
"いただく","頂く, 戴く","いただく, 頂く, 戴くGodan verb, Transitive, See 貰う・1, Humble, Usually in kana1.  to receive, to get, to accept, to take, to buyPolite2.  to eat, to drinkorig. meaning3.  to be crowned with, to wear (on one's head), to have (on top)4.  to have (as one's leader), to live under (a ruler), to install (a president)Auxiliary verb, See 貰う・もらう・2, follows a verb in ""-te"" form5.  to get someone to do somethingSee more >  common ","https://takoboto.jp/?w=1587290"
"一度","１度, 一たび, ひと度, 一とたび, いちど, ひとたび","一度, １度, 一たび, ひと度, 一とたび, いちど, ひとたびAdverb1.  once, one time, on one occasionOnly ひとたび2.  temporarily, for a momentOnly いちど3.  one degree, one tone, one musical intervalSee more >  common ","https://takoboto.jp/?w=1576250"
"一生懸命","いっしょうけんめい","一生懸命, いっしょうけんめいAdverb, NA-adjective, yojijukugovery hard, with utmost effort, as hard as one can, with all one's might, for dear life, eagerly, desperatelySee more >  common ","https://takoboto.jp/?w=1164010"
"糸","いと","糸, いとNoun, used as a suffixthread, yarn, stringSee more >  common ","https://takoboto.jp/?w=1311450"
"以内","いない","以内, いないNoun, used as a suffix, Adverbwithin, inside of, less thanSee more >  common ","https://takoboto.jp/?w=1155180"
"田舎","いなか","田舎, いなか1.  rural area, countryside, the sticks2.  hometownSee more >  common ","https://takoboto.jp/?w=1442750"
"祈る","祷る, 禱る, いのる","祈る, 祷る, 禱る, いのるGodan verb, Transitive1.  to pray, to say a prayer, to say grace2.  to wish, to hopeSee more >  common ","https://takoboto.jp/?w=1222770"
"祈る","祷る, 禱る, いのる","いらっしゃるGodan verb, Intransitive, Honorific or respectful, sometimes erroneously written 居らっしゃる1.  to come, to go, to be (somewhere)Auxiliary verb, after a -te form, or the particle ""de""2.  to be (doing)See more >  common ","https://takoboto.jp/?w=1000940"
"植える","うえる","植える, うえるIchidan verb, Transitive1.  to plant, to grow, to raise2.  to insert, to transplant, to implant, to set (type)3.  to inoculate (e.g. an infectious agent)4.  to instill (idea, value, etc.), to inculcateSee more >  common ","https://takoboto.jp/?w=1357250"
"受付","受け付け, 受付け, 受け付, うけつけ","受付, 受け付け, 受付け, 受け付, うけつけesp. 受付1.  reception (desk), information desk, receptionist, information clerkTakes suru, Transitive, Intransitive, esp. 受け付け2.  receipt, acceptanceSee more >  common ","https://takoboto.jp/?w=1588060"
"うける","受ける, 請ける, 承ける, 享ける, ウケる","うける, 受ける, 請ける, 承ける, 享ける, ウケるIchidan verb, Transitive1.  to receive, to get2.  to catch (e.g. a ball)3.  to be struck by (wind, waves, sunlight, etc.)4.  to sustain (damage), to incur (a loss), to suffer (an injury), to feel (influence)5.  to undergo (e.g. surgery), to take (a test), to accept (a challenge)See more >  common ","https://takoboto.jp/?w=1329590"
"動く","うごく","動く, うごくGodan verb, Intransitive1.  to move, to stir, to shift, to shake, to swing2.  to operate, to run, to go, to work3.  to make a move, to take action, to act, to go into action4.  to be touched, to be influencedsometimes prenom. as 動かぬ, 動かない, etc. to mean ""certain""5.  to change, to vary, to fluctuate, to waverSee more >  common ","https://takoboto.jp/?w=1451210"
"打つ","拍つ, 搏つ, 撲つ, 擣つ, うつ","打つ, 拍つ, 搏つ, 撲つ, 擣つ, うつGodan verb, Transitive1.  to hit, to strike, to knock, to beat, to punch, to slap, to tap, to bang, to clap, to pound2.  to strike (noon, etc.), to sound (cymbals, etc.), to beat (a drum, etc.)3.  to beat (rhythmically, e.g. pulse, waves, etc.)4.  to move, to impress, to touch5.  to drive in, to hammer in, to put in, to inject, to vaccinateSee more >  common ","https://takoboto.jp/?w=1408810"
"美しい","愛しい, うつくしい","美しい, 愛しい, うつくしいbeautiful, pretty, lovely, sweet, pure (heart, friendship, etc.)See more >  common ","https://takoboto.jp/?w=1486360"
"写す","うつす","写す, うつすGodan verb, Transitive1.  to transcribe, to duplicate, to reproduce, to imitate, to trace2.  to describe3.  to film, to picture, to photographSee more >  common ","https://takoboto.jp/?w=1588320"
"うつる","移る, 遷る","うつる, 移る, 遷るGodan verb, Intransitive1.  to move (house), to transfer (department)2.  to change the target of interest or concern3.  to elapse (passage of time)4.  to be permeated by a colour or scentUsually in kana5.  to be infected, to be contagious, to spread (as in fire)See more >  common ","https://takoboto.jp/?w=1158210"
"腕","うで","腕, うで1.  arm2.  skill, efforts, abilitySee more >  common ","https://takoboto.jp/?w=1562850"
"うまい","上手い, 美味い, 旨い, 巧い, 甘い, 美い","うまい, 上手い, 美味い, 旨い, 巧い, 甘い, 美いUsually in kana, esp. 上手い, 巧い1.  skillful, skilful, skilled, good, expert, clever (expression, trick, etc.), apt, appropriateesp. 旨い, 美味い, 甘い2.  delicious, tasty, niceesp. 旨い3.  good (deal, idea, etc.), profitable, promising, lucky, fortunate, successful, satisfactory, splendidSee more >  common ","https://takoboto.jp/?w=1310460"
"裏","うら","裏, うらAntonym: 表・おもて・11.  opposite side, bottom, other side, side hidden from view, undersurface, reverse side2.  rear, back, behind3.  lining, inside4.  in the shadows, behind the scenes, offstage, behind (someone's) back5.  more (to something than meets the eye), hidden side (e.g. of one's personality), unknown circumstances, different sideSee more >  common ","https://takoboto.jp/?w=1550190"
"売り場","売場, うりば","売り場, 売場, うりば1.  selling area, counter, section, department, sales floorSee 売り時, See 買い場2.  favorable time to sell, good time to sellSee more >  common ","https://takoboto.jp/?w=1588550"
"嬉しい","うれしい","嬉しい, うれしい1.  happy, glad, pleased, delighted, overjoyed2.  joyful, delightful, gratifying, pleasantSee more >  common ","https://takoboto.jp/?w=1219510"
"運転手","うんてんしゅ","運転手, うんてんしゅdriver, chauffeurSee more >  common ","https://takoboto.jp/?w=1172870"
"エスカレーター","エスカレータ","エスカレーター, エスカレータescalatorSee more >  common ","https://takoboto.jp/?w=1028580"
"枝","えだ","枝, えだbranch, bough, limb, twig, sprig, spraySee more >  common ","https://takoboto.jp/?w=1310530"
"選ぶ","撰ぶ, 択ぶ, えらぶ","選ぶ, 撰ぶ, 択ぶ, えらぶGodan verb, Transitiveto choose, to selectSee more >  common ","https://takoboto.jp/?w=1588730"
"おいでになる","お出でになる, 御出でになる","おいでになる, お出でになる, 御出でになるExpression, Godan verb, See お出で・1, Honorific or respectful, Usually in kana1.  to be2.  to come3.  to goSee more >","https://takoboto.jp/?w=1001180"
"お祝い","御祝い, お祝, 御祝, おいわい","お祝い, 御祝い, お祝, 御祝, おいわいSee 祝い・1, Honorific or respectful1.  congratulation, congratulations, celebration, festivalSee 祝い・22.  congratulatory gift, presentSee more >  common ","https://takoboto.jp/?w=1612770"
"お祝い","御祝い, お祝, 御祝, おいわい","オートバイmotorcycle, motorbikeSee more >  common ","https://takoboto.jp/?w=1032030"
"おかげ","お陰, お蔭, 御陰, 御蔭","おかげ, お陰, お蔭, 御陰, 御蔭Usually in kana1.  grace (of God), benevolence (of Buddha), blessing2.  assistance, help, aidSee おかげで3.  effects, influenceSee more >","https://takoboto.jp/?w=1001640"
"おかしい","可笑しい","おかしい, 可笑しいUsually in kana1.  funny, amusing, comical, laughable, ridiculous2.  strange, odd, peculiar, weird, wrong, unusual, eccentric, unsuitable, improper, inappropriate, unbecoming3.  suspiciousSee more >  common ","https://takoboto.jp/?w=1190860"
"億","おく","億, おくNumeric10^8, 100,000,000, hundred millionSee more >  common ","https://takoboto.jp/?w=1182620"
"屋上","おくじょう","屋上, おくじょうSee 屋上庭園・おくじょうていえんrooftopSee more >  common ","https://takoboto.jp/?w=1182710"
"贈り物","贈りもの, 贈物, おくりもの","贈り物, 贈りもの, 贈物, おくりものpresent, giftSee more >  common ","https://takoboto.jp/?w=1589030"
"送る","おくる","送る, おくるGodan verb, Transitive1.  to send (a thing), to dispatch, to despatch, to transmit2.  to take or escort (a person somewhere), to see off (a person)3.  to bid farewell (to the departed), to bury4.  to spend (time), to live one's life5.  to pass (down the line)See more >  common ","https://takoboto.jp/?w=1402730"
"遅れる","後れる, おくれる","遅れる, 後れる, おくれるIchidan verb, Intransitive, usu. 遅れる1.  to be late, to be delayed, to fall behind schedule, to be overdueoft. 後れる2.  to fall behind (in a race, one's studies, etc.), to lag behind, to be behind (the times)3.  to be bereaved of, to be preceded by (someone) in death4.  to be slow (of a clock or watch)See more >  common ","https://takoboto.jp/?w=1589040"
"起こす","起す, おこす","起こす, 起す, おこすGodan verb, Transitive1.  to raise, to raise up, to set up, to pick up2.  to wake, to wake up, to waken, to awakenSee 熾す・おこす3.  to cause, to bring about, to lead to, to trigger, to give rise to, to create, to generate (e.g. heat, electricity), to produceSee 興す・おこす・24.  to start, to begin, to launch, to establish, to found, to open5.  to plough, to plow, to tillSee more >  common ","https://takoboto.jp/?w=1223660"
"行う","行なう, おこなう","行う, 行なう, おこなうGodan verb, Transitiveto perform, to do, to conduct oneself, to carry outSee more >  common ","https://takoboto.jp/?w=1589060"
"怒る","瞋る, おこる, いかる","怒る, 瞋る, おこる, いかるGodan verb, Intransitive1.  to get angry, to get madOnly おこる, Transitive2.  to tell someone off, to scoldOnly いかる3.  to be angular, to be squareSee more >  common ","https://takoboto.jp/?w=1445690"
"押入れ","押し入れ, 押入, おしいれ","押入れ, 押し入れ, 押入, おしいれcloset (built into the wall of a room), (built-in) wardrobeSee more >  common ","https://takoboto.jp/?w=1589110"
"お嬢さん","御嬢さん, おじょうさん","お嬢さん, 御嬢さん, おじょうさんSee お嬢様・1, Polite1.  (another's) daughter2.  young ladySee more >  common ","https://takoboto.jp/?w=1002170"
"お宅","御宅, おたく","お宅, 御宅, おたくHonorific or respectful1.  your house, your home, your family2.  your husband3.  your organizationPronoun, referring to someone of equal status with whom one is not especially close4.  youSee more >  common ","https://takoboto.jp/?w=1002400"
"落ちる","墜ちる, 落る, おちる","落ちる, 墜ちる, 落る, おちるIchidan verb, Intransitive1.  to fall, to drop, to come down, to crash, to collapse, to cave in, to give way2.  to set (of the sun or moon), to sink, to dip, to go down3.  to decrease (of popularity, quality, speed, sales, etc.), to decline, to deteriorate, to abate (of wind)4.  to be inferior (to), to be not as good (as), to fall short (of)5.  to come off (of dirt, paint, makeup, etc.), to come out (of a stain), to fade (of colour), to be removed (of an illness, possessing spirit, etc.)See more >  common ","https://takoboto.jp/?w=1548550"
"おっしゃる","仰る, 仰有る, 仰しゃる, 仰っしゃる","おっしゃる, 仰る, 仰有る, 仰しゃる, 仰っしゃるGodan verb, Transitive, Usually in kana, Honorific or respectfulto say, to speak, to tell, to talkSee more >  common ","https://takoboto.jp/?w=1238840"
"夫","良人, おっと","夫, 良人, おっとSee 良人・りょうじん・1husbandSee more >  common ","https://takoboto.jp/?w=1496480"
"お釣り","お釣, 御釣り, 御釣, おつり","お釣り, お釣, 御釣り, 御釣, おつりSee 釣り・2, Polite1.  change (for a purchase)Colloquialism, Humorous term2.  toilet splashbackSee more >  common ","https://takoboto.jp/?w=1270550"
"音","おと, ね, おん","音, おと, ね, おんNoun, used as a suffix1.  sound, noise, reportMusic term2.  noteOnly おと3.  fameOnly おん, See 訓・くん・14.  Chinese-derived character readingSee more >  common ","https://takoboto.jp/?w=1576900"
"落とす","落す, おとす","落とす, 落す, おとすGodan verb, Transitive1.  to drop, to lose, to let fall, to shed (light), to cast (one's gaze), to pour in (liquid), to leave behind2.  to clean off (dirt, makeup, paint, etc.), to remove (e.g. stains or facial hair), to spend money at a certain place, to omit, to leave out, to secretly let escape3.  to lose (a match), to reject (an applicant), to fail (a course), to defeat (in an election)4.  to lower (e.g. shoulders or voice), to lessen (e.g. production or body weight), to worsen (quality), to reduce (e.g. rank or popularity), to speak badly of, to make light of, to fall into straitened circumstances5.  to fall into (e.g. a dilemma or sin), to make one's own, to have one's bid accepted, to force surrender, to take (e.g. an enemy camp or castle), to forcefully convince, to press for a confession, to deal withSee more >  common ","https://takoboto.jp/?w=1589260"
"踊り","おどり","踊り, おどりdanceSee more >  common ","https://takoboto.jp/?w=1546880"
"踊る","おどる","踊る, おどるGodan verb, Intransitive, See 舞う・1, See 躍る・1to dance (orig. a hopping dance)See more >  common ","https://takoboto.jp/?w=1538440"
"驚く","愕く, 駭く, おどろく","驚く, 愕く, 駭く, おどろくGodan verb, Intransitiveto be surprised, to be astonishedSee more >  common ","https://takoboto.jp/?w=1238680"
"お祭り","お祭, 御祭り, 御祭, お祀り, お祀, 御祀り, 御祀, おまつり","お祭り, お祭, 御祭り, 御祭, お祀り, お祀, 御祀り, 御祀, おまつりSee 祭り・1, Politefestival, feast, carnivalSee more >","https://takoboto.jp/?w=1604135"
"お見舞い","お見舞, 御見舞い, 御見舞, おみまい","お見舞い, お見舞, 御見舞い, 御見舞, おみまいSee 見舞いcalling on someone who is ill, enquiry, inquirySee more >","https://takoboto.jp/?w=1001870"
"お土産","御土産, おみやげ, おみあげ","お土産, 御土産, おみやげ, おみあげSee 土産・1, Polite1.  local specialty or souvenir bought as a gift while travelling2.  present brought by a visitor3.  something unpleasant that one is given (e.g. an illness while on vacation), unwelcome gift, disserviceSee more >  common ","https://takoboto.jp/?w=1002500"
"思い出す","思いだす, おもい出す, 思出す, おもいだす","思い出す, 思いだす, おもい出す, 思出す, おもいだすGodan verb, Transitiveto recall, to remember, to recollectSee more >  common ","https://takoboto.jp/?w=1309260"
"思う","想う, 念う, 憶う, 懐う, 惟う, おもう","思う, 想う, 念う, 憶う, 懐う, 惟う, おもうGodan verb, Transitive, 想う has connotations of heart-felt1.  to think, to consider, to believe, to reckon2.  to think (of doing), to plan (to do)3.  to judge, to assess, to regard4.  to imagine, to suppose, to dream5.  to expect, to look forward toSee more >  common ","https://takoboto.jp/?w=1589350"
"おもちゃ","玩具, 翫具, がんぐ, オモチャ","おもちゃ, 玩具, 翫具, がんぐ, オモチャUsually in kana1.  toy2.  (person or thing treated as a) playthingSee more >  common ","https://takoboto.jp/?w=1217070"
"表","おもて","表, おもてAntonym: 裏・11.  surface2.  face (i.e. the visible side of an object)3.  front (of a building, etc.), obverse side (i.e. ""head"") of a coin4.  outside, exterior5.  appearanceSee more >  common ","https://takoboto.jp/?w=1489340"
"親","祖, おや","親, 祖, おやOnly 親1.  parent, parents, mother and fatherSee 子・8, card games, Mahjong term2.  dealer, banker3.  founder, inventor4.  (pet) ownerMay take 'no'5.  key, parent (organization), mainSee more >  common ","https://takoboto.jp/?w=1365040"
"降りる","下りる, おりる","降りる, 下りる, おりるIchidan verb, Intransitive, esp. 下りる1.  to descend (e.g. a mountain), to go down, to come downesp. 降りる2.  to alight (e.g. from bus), to get off, to disembark, to dismount3.  to step down, to retire, to give up, to quit, to fold4.  to be granted, to be issued, to be given5.  to form (of frost, dew, mist, etc.)See more >  common ","https://takoboto.jp/?w=1589500"
"折る","おる","折る, おるGodan verb, Transitive1.  to break, to fracture, to break off, to snap off, to pick (e.g. flowers)2.  to fold, to bend3.  to make (origami)See 筆を折る4.  to interrupt, to endSee more >  common ","https://takoboto.jp/?w=1385910"
"お礼","御礼, おれい, おんれい","お礼, 御礼, おれい, おんれいPolite1.  thanks, gratitude2.  manners, etiquette3.  bow4.  reward, gift5.  ceremony, ritualSee more >  common ","https://takoboto.jp/?w=1270810"
"折れる","おれる","折れる, おれるIchidan verb, Intransitive1.  to break, to be broken, to snap, to fracture2.  to be folded3.  to give in, to back down, to yield, to submitSee 曲がる・24.  to turn (a corner)See more >  common ","https://takoboto.jp/?w=1385920"
"終わり","終り, 終, おわり","終わり, 終り, 終, おわり1.  end, ending, close, conclusion2.  end of (one's) life, deathSee more >  common ","https://takoboto.jp/?w=1589590"
"終わり","終り, 終, おわり","カーテンcurtain, curtainsSee more >  common ","https://takoboto.jp/?w=1036290"
"海岸","かいがん","海岸, かいがんMay take 'no'coast, beachSee more >  common ","https://takoboto.jp/?w=1201280"
"会議","かいぎ","会議, かいぎTakes suru, Intransitive, Transitivemeeting, conference, session, assembly, council, convention, congressSee more >  common ","https://takoboto.jp/?w=1198360"
"会議室","かいぎしつ","会議室, かいぎしつconference room, council roomSee more >  common ","https://takoboto.jp/?w=1198380"
"会場","かいじょう","会場, かいじょうassembly hall, meeting place, venue, site, groundsSee more >  common ","https://takoboto.jp/?w=1198660"
"会話","かいわ","会話, かいわTakes suru, Intransitiveconversation, talk, chatSee more >  common ","https://takoboto.jp/?w=1198880"
"帰り","還り, かえり","帰り, 還り, かえりreturn, coming backSee more >  common ","https://takoboto.jp/?w=1221250"
"変える","かえる","変える, かえるIchidan verb, Transitive1.  to change, to alter, to transform, to convert, to turn, to vary2.  to reform, to revise, to amendSee more >  common ","https://takoboto.jp/?w=1510650"
"科学","かがく","科学, かがくscienceSee more >  common ","https://takoboto.jp/?w=1192700"
"鏡","かがみ","鏡, かがみ1.  mirror, looking-glass2.  barrel headFinance term3.  page added at the beginning of a document mentioning its purpose, date, author, etc.See 鏡餅・かがみもち, Abbreviation4.  mirror-shaped mochiSee more >  common ","https://takoboto.jp/?w=1238550"
"かける","掛ける, 懸ける","かける, 掛ける, 懸けるIchidan verb, Transitive, See 壁にかける, Usually in kana1.  to hang up (e.g. a coat, a picture on the wall), to let hang, to suspend (from), to hoist (e.g. sail), to raise (e.g. flag)2.  to put on (e.g. a blanket), to put on top of, to cover, to lay, to spreadSee 眼鏡を掛ける3.  to put on (glasses, etc.), to wear (a necklace, etc.)See 電話を掛ける4.  to make (a call)See 時間を掛ける5.  to spend (time, money), to expend, to useSee more >  common ","https://takoboto.jp/?w=1207610"
"飾る","餝る, 錺る, 荘る, かざる","飾る, 餝る, 錺る, 荘る, かざるGodan verb, Transitive1.  to decorate, to ornament, to adorn2.  to display, to exhibit, to put on show, to arrange3.  to mark (e.g. the day with a victory), to adorn (e.g. the front page), to grace (e.g. the cover)4.  to affect (a manner), to keep up (appearances), to embellish, to dress up, to be showy, to be pretentiousSee more >  common ","https://takoboto.jp/?w=1357210"
"火事","かじ","火事, かじfire, conflagrationSee more >  common ","https://takoboto.jp/?w=1193950"
"ガス","瓦斯","ガス, 瓦斯Usually in kana1.  gas (as a fuel)See 気体2.  gas (state of matter)See 毒ガス3.  poison gas4.  dense fog, thick fogSee ガスコンロ, Abbreviation5.  gas stove, gas cooker, gas rangeSee more >  common ","https://takoboto.jp/?w=1040060"
"ガス","瓦斯","ガソリンgasoline, petrolSee more >  common ","https://takoboto.jp/?w=1040250"
"ガソリンスタンド","ガソリン・スタンド","ガソリンスタンド, ガソリン・スタンドgas station, petrol station, filling stationSee more >  common ","https://takoboto.jp/?w=1040260"
"形","容, 貌, かたち, よう","形, 容, 貌, かたち, ようOnly 形, Only 容1.  form, shape, figure2.  visageSee more >  common ","https://takoboto.jp/?w=1250220"
"片付ける","片づける, かたづける","片付ける, 片づける, かたづけるIchidan verb, Transitive1.  to tidy up, to put in order, to straighten up, to put away2.  to settle (problem), to clear (dispute)3.  to finish, to bring something to an endsometimes 嫁ける4.  to marry off (e.g. a daughter)5.  to do away with someone, to bump someone offSee more >  common ","https://takoboto.jp/?w=1511790"
"課長","かちょう","課長, かちょうsection manager, section chiefSee more >  common ","https://takoboto.jp/?w=1195840"
"勝つ","克つ, 贏つ, かつ","勝つ, 克つ, 贏つ, かつGodan verb, Intransitiveto win, to gain victorySee more >  common ","https://takoboto.jp/?w=1346150"
"家内","かない, やうち","家内, かない, やうちOnly かない, Humble1.  (my) wife2.  inside the home, one's familySee more >  common ","https://takoboto.jp/?w=1192420"
"悲しい","哀しい, 愛しい, かなしい","悲しい, 哀しい, 愛しい, かなしいof a personsad, miserable, unhappy, sorrowful, lamentable, deplorable, grievousSee more >  common ","https://takoboto.jp/?w=1483190"
"必ず","かならず","必ず, かならずAdverbalways, without exception, necessarily, certainly, without fail, positively, invariablySee more >  common ","https://takoboto.jp/?w=1487400"
"彼女","かのじょ","彼女, かのじょPronoun, See 彼・かれ・11.  she, herSee 彼氏・12.  girlfriendSee more >  common ","https://takoboto.jp/?w=1483150"
"壁","かべ, へき","壁, かべ, へき1.  wall, partitionfiguratively2.  barrier, obstacleOnly へき, See 二十八宿, See 玄武・げんぶ・2, Astronomy term3.  Chinese ""Wall"" constellation (one of the 28 mansions)See more >  common ","https://takoboto.jp/?w=1509290"
"かまう","構う","かまう, 構うGodan verb, See 構わない1.  to mind, to care about, to be concerned about, to have a regard forIntransitive2.  to be an issue, to matter, to create inconvenienceUsually in kana3.  to keep company, to care for, to look after, to entertain, to pay attention to, to spend time with4.  to interfere with, to meddle inTransitive5.  to teaseSee more >  common ","https://takoboto.jp/?w=1279680"
"髪","かみ","髪, かみhair (on the head)See more >  common ","https://takoboto.jp/?w=1477950"
"噛む","咬む, 嚙む, 嚼む, かむ","噛む, 咬む, 嚙む, 嚼む, かむGodan verb, Transitive1.  to bite2.  to chew, to gnaw, to masticate3.  to fumble one's words (esp. during a play, broadcast, etc.), to falter with one's words, to stutter, to stammer4.  to crash against (e.g. of waves), to break onto (shore)5.  to engage (of cogs, zippers, etc.), to mesh, to fit togetherSee more >  common ","https://takoboto.jp/?w=1209240"
